,timestamp(ms),acceleration_x(g),acceleration_y(g),acceleration_z(g),roll(rad),pitch(rad),yaw(rad),angular_velocity_x(rad/sec),angular_velocity_y(rad/sec),angular_velocity_z(rad/sec),shake,derived1,derived2,derived8
15246,1396962894296,0.6844,0.389,-0.6127,-0.1521,-0.9058,1.3271,-1.2351,-1.2351,-0.6531,1.0,1.6861,3.7053,5.24736107852
15247,1396962894399,0.2636,-0.7957,-0.6008,-0.0347,-0.9543,1.4645,0.8344,0.8344,0.7307,1.0,1.6601,2.5032,4.8727391671
15248,1396962894501,0.3438,-0.6568,-0.5018,-0.1,-0.9586,1.3859,-0.565,-0.565,-0.5819,1.0,1.5024,1.695,4.32816497075
15249,1396962894605,0.4544,-0.6538,-0.0419,-0.1817,-0.9634,1.2669,-0.6666,-0.6666,-0.3358,1.0,1.1501,1.9998,4.21003743856
15250,1396962894699,0.5022,-0.7076,-0.0992,-0.1684,-0.9686,1.2329,0.0195,0.0195,-0.0189,1.0,1.309,0.0585,3.27668389768
15251,1396962894803,0.4391,-0.6167,-0.3905,-0.1751,-0.9745,1.2418,-0.1397,-0.1397,0.1817,1.0,1.4463,0.4191,3.51164796648
15252,1396962894905,0.4611,-0.5461,-0.491,-0.1837,-0.9779,1.2669,-0.1109,-0.1109,0.1136,1.0,1.4982,0.3327,3.48928870205
15253,1396962895006,0.3036,-0.5465,-0.577,-0.1975,-0.9458,1.334,-0.0431,-0.0431,0.2636,1.0,1.4271,0.1293,3.59859864574
15254,1396962895107,0.3244,-0.6329,-0.1595,-0.1574,-0.9589,1.3914,-0.0759,-0.0759,0.3143,1.0,1.1168,0.2277,3.56868440521
15255,1396962895208,0.4288,-0.65,0.0003,-0.0922,-0.9657,1.4169,0.2202,0.2202,0.1046,1.0,1.0791,0.6606,3.58200492392
15256,1396962895309,0.4895,-0.6013,-0.3011,-0.0679,-0.9523,1.4321,0.4828,0.4828,0.0703,1.0,1.3919,1.4484,3.97045692975
15257,1396962895413,0.6577,-0.6439,-0.5443,-0.098,-0.9378,1.4088,-0.1186,-0.1186,-0.3018,1.0,1.8459,0.3558,3.85919255132
15258,1396962895511,0.3694,-0.7183,-0.5095,-0.1655,-0.9232,1.3607,-0.3437,-0.3437,-0.3363,1.0,1.5972,1.0311,3.99545204977
15259,1396962895614,0.3545,-0.6526,-0.2798,-0.1932,-0.9456,1.2735,0.3999,0.3999,-0.5504,1.0,1.2869,1.1997,3.99509200678
15260,1396962895715,0.425,-0.6883,-0.0986,-0.2223,-0.9493,1.2044,-0.581,-0.581,0.003,1.0,1.2119,1.743,4.01258922791
15261,1396962895816,0.3684,-0.6132,-0.0924,-0.2161,-0.9783,1.1501,-0.5752,-0.5752,0.0791,1.0,1.074,1.7256,3.88309024431
15262,1396962895917,0.3208,-0.527,-0.1706,-0.2202,-1.0075,1.1832,0.6231,0.6231,0.3755,1.0,1.0184,1.8693,4.00888015467
15263,1396962896018,0.1709,-0.4921,0.0035,-0.3347,-0.9189,1.2601,0.9962,0.9962,0.01,1.0,0.6665,2.9886,4.44351790694
15264,1396962896119,-0.3516,-0.3789,0.1317,-0.547,-0.8604,1.2157,-1.3718,-1.3718,-0.7498,1.0,0.8622,4.1154,5.23638874626
15265,1396962896222,-0.5996,-0.3992,-0.313,-1.1304,-0.9488,1.0201,-1.0511,-1.0511,0.6698,1.0,1.3118,3.1533,5.51511328655
15266,1396962896324,-1.4758,-0.5834,-0.7786,-1.9935,-0.9835,0.8256,-0.6402,-0.6402,-0.2049,1.0,2.8378,1.9206,6.49851812974
15267,1396962896423,-1.2385,-0.2295,-1.6715,-2.6622,-0.852,0.7164,0.2842,0.2842,-0.7672,1.0,3.1395,0.8526,7.18965939561
15268,1396962896524,-1.1374,-0.1094,-1.5044,-2.7266,-0.8141,0.7807,1.018,1.018,-1.0359,1.0,2.7512,3.054,7.98416688832
15269,1396962896626,-1.1552,-0.2883,-0.9384,-2.437,-0.8009,0.7831,-2.2215,-2.2215,0.008,1.0,2.3819,6.6645,8.67866664665
15270,1396962896727,-0.8083,-0.45,-0.6815,-2.209,-0.6839,0.4049,-2.2822,-2.2822,1.5347,1.0,1.9398,6.8466,8.0206575987
15271,1396962896830,-0.3626,-0.6392,-0.3696,-2.008,-0.6879,-0.0414,-3.8716,-3.8716,1.9944,1.0,1.3714,11.6148,9.38708844215
15272,1396962896931,0.0778,-0.7261,-0.3434,-2.0903,-0.6571,-0.6417,-4.4998,-4.4998,1.2382,1.0,1.1473,13.4994,10.6790874651
15273,1396962897031,0.0565,-0.5358,-0.6736,-2.3416,-0.4533,-1.0172,-2.8958,-2.8958,-0.9523,1.0,1.2659,8.6874,8.87920467385
15274,1396962897133,-0.7101,-0.0432,-0.6802,-2.3577,0.0174,-0.9638,-2.5334,-2.5334,-6.3588,1.0,1.4335,7.6002,11.6218353296
15275,1396962897235,-1.3723,0.5196,-0.4459,-2.2113,0.633,-0.6502,-0.3964,-0.3964,-5.7771,1.0,2.3378,1.1892,10.8323646651
15276,1396962897334,-0.9639,1.0267,-0.0997,-2.2857,0.9969,-0.171,-0.156,-0.156,-3.323,1.0,2.0903,0.468,8.19570728716
15277,1396962897436,-0.7897,1.109,-0.0317,-2.3822,1.1203,0.2119,1.3516,1.3516,-1.0582,1.0,1.9304,4.0548,7.26102328794
15278,1396962897537,-0.9537,1.1151,-0.1981,-2.5655,1.0449,0.4767,0.5887,0.5887,-0.2765,1.0,2.2669,1.7661,6.44498134499
15279,1396962897639,-1.2163,1.0936,-0.3559,-2.4827,1.0344,0.1859,-1.3591,-1.3591,2.4028,1.0,2.6658,4.0773,8.45389245913
15280,1396962897740,-1.5016,0.6187,-0.5395,-2.3689,0.7363,-0.432,1.176,1.176,5.4287,1.0,2.6598,3.528,10.926270991
15281,1396962897841,-0.5652,0.2818,-0.7034,-2.4323,0.3345,-0.721,0.5414,0.5414,4.3635,1.0,1.5504,1.6242,8.86328688435
15282,1396962897942,-0.1642,-0.0369,-0.7474,-2.4141,0.0755,-1.0162,-0.3478,-0.3478,3.0096,1.0,0.9485,1.0434,7.32144170912
15283,1396962898045,-0.1623,-0.0957,-0.8509,-2.4803,0.0172,-1.2057,-0.7492,-0.7492,0.6375,1.0,1.1089,2.2476,5.81124096241
15464,1396962916377,-0.8946,-1.9508,0.5241,0.288,-0.7521,2.0891,-6.8612,-6.8612,8.5588,1.0,3.3695,20.5836,18.2769260965
15465,1396962916480,-1.6616,-1.8339,-0.6124,0.0591,-1.0065,1.8974,0.8306,0.8306,-10.0371,1.0,4.1079,2.4918,15.6179414861
15466,1396962916580,0.65,1.2543,-0.2952,-0.6084,-0.7658,0.8936,-1.1745,-1.1745,-0.3218,1.0,2.1995,3.5235,5.40290890011
15467,1396962916681,0.4384,-0.3894,-0.2826,-0.3689,-0.9362,0.9737,-0.1672,-0.1672,1.0434,1.0,1.1104,0.5016,3.99957207446
15468,1396962916781,0.2429,-0.5763,-0.5501,-0.3058,-0.8969,1.1374,1.2559,1.2559,0.5009,1.0,1.3693,3.7677,5.01839749688
15489,1396962918912,-1.1411,-0.78,-0.5694,0.0412,-0.798,1.9751,3.9263,3.9263,-10.1022,1.0,2.4905,11.7789,15.8368235551
15490,1396962919010,-0.3058,1.7623,-1.1698,-0.5686,-0.1796,1.3949,-3.282,-3.282,-0.954,1.0,3.2379,9.846,9.01878238178
15491,1396962919112,-0.5226,-0.4883,0.3664,0.0622,-0.5184,1.7674,-4.5093,-4.5093,7.1774,1.0,1.3773,13.5279,12.7527940039
15492,1396962919212,-1.4302,-2.648,-0.7243,0.6489,-0.7224,2.8207,-2.3894,-2.3894,2.0863,1.0,4.8025,7.1682,11.2587643903
15493,1396962919315,-0.8804,-0.5404,-0.377,0.0994,-0.9318,1.9396,3.0277,3.0277,-10.4105,1.0,1.7978,9.0831,15.3271282458
15494,1396962919418,0.6379,0.3554,-0.3022,-0.29,-0.8156,1.2314,-2.9332,-2.9332,-1.1283,1.0,1.2955,8.7996,7.4261668926
15495,1396962919517,0.2969,-0.5451,-0.4017,-0.3409,-0.7929,1.2318,0.9367,0.9367,0.1576,1.0,1.2437,2.8101,4.43899127843
15605,1396962930660,0.3195,1.2004,1.5804,-2.3586,-0.9666,-1.2382,0.1917,0.1917,0.7555,1.0,3.1003,0.5751,7.37621970039
15606,1396962930761,-0.3345,0.1843,0.5807,-3.0857,-0.9683,-1.5923,0.4493,0.4493,1.5023,1.0,1.0995,1.3479,7.97248057719
15607,1396962930862,-1.8838,-0.3497,-2.5026,2.5699,-0.9105,-1.5965,-1.9529,-1.9529,-0.5755,1.0,4.7361,5.8587,11.0498658492
15608,1396962930963,0.1498,1.1339,1.5085,-2.5775,-1.0924,-1.1324,2.6728,2.6728,-0.9613,1.0,2.7922,8.0184,10.5956102459
15609,1396962931064,0.4424,-0.1616,0.2915,-2.0694,-1.2737,-0.652,0.8591,0.8591,0.7213,1.0,0.8955,2.5773,5.96193229754
15610,1396962931165,0.3596,-0.4314,-0.5826,-2.0001,-1.3619,-0.5088,0.0609,0.0609,0.2674,1.0,1.3736,0.1827,4.9609501053
15625,1396962932684,-0.416,-0.4559,-1.0918,2.8999,-0.7975,-1.6726,-1.6047,-1.6047,1.9716,1.0,1.9637,4.8141,9.63037963506
15626,1396962932786,-1.1053,0.2467,-2.6904,2.6963,-0.6645,-1.5859,-0.181,-0.181,-1.2758,1.0,4.0424,0.543,9.16696657147
15627,1396962932886,0.0859,1.2554,0.5172,-2.84,-0.8462,-1.3823,1.099,1.099,-0.973,1.0,1.8585,3.297,8.26264525759
15628,1396962932988,0.366,0.7548,1.4852,-2.7153,-0.9777,-1.2583,-1.5324,-1.5324,2.565,1.0,2.606,4.5972,10.0149596508
15629,1396962933092,-1.1741,-0.0615,-1.343,2.7448,-0.8636,-1.5675,0.8789,0.8789,0.4019,1.0,2.5786,2.6367,8.26713388727
15630,1396962933191,-1.3591,-0.5088,-2.611,2.7808,-0.8242,-1.4854,2.1173,2.1173,-2.3785,1.0,4.4789,6.3519,11.9016246747
15631,1396962933293,0.2728,1.1557,1.3657,-2.5504,-1.0378,-1.1436,3.1782,3.1782,0.1661,1.0,2.7942,9.5346,11.0392726491
15632,1396962933394,0.4725,0.1603,-0.2163,-2.1862,-1.2436,-0.7801,0.7841,0.7841,0.542,1.0,0.8491,2.3523,5.98797471933
15633,1396962933499,0.3534,0.0533,-0.8309,-2.2575,-1.2243,-0.7951,0.664,0.664,0.5961,1.0,1.2376,1.992,6.29366607886
15645,1396962934710,-0.8297,-0.3384,-0.6885,2.5764,-1.0704,-1.6643,0.6508,0.6508,3.3569,1.0,1.8566,1.9524,9.92190587187
15646,1396962934813,-1.8531,-0.8791,-2.4124,2.3135,-0.8666,-1.6447,1.0441,1.0441,-1.9809,1.0,5.1446,3.1323,10.4619391382
15647,1396962934913,-0.7653,0.7764,-0.3638,-2.8978,-1.0598,-1.2269,1.369,1.369,-1.9394,1.0,1.9055,4.107,9.07413824206
15648,1396962935015,0.4207,1.109,1.6737,-2.4214,-1.1407,-1.0602,-1.3472,-1.3472,1.0068,1.0,3.2034,4.0416,8.8285633497
15649,1396962935115,-0.6071,0.1005,-0.0613,2.8586,-1.0877,-1.5721,-1.9466,-1.9466,3.0107,1.0,0.7689,5.8398,10.2163688735
15650,1396962935220,-2.0714,-0.8092,-2.3345,2.1617,-0.8779,-1.6485,-3.4954,-3.4954,1.0674,1.0,5.2151,10.4862,12.9694603602
15651,1396962935319,-0.579,0.632,-0.0641,3.1253,-1.0187,-1.2875,1.6982,1.6982,-2.6678,1.0,1.2751,5.0946,9.88057706095
15652,1396962935533,0.6052,0.5569,0.6673,-2.7914,-1.1368,-1.2381,2.5469,2.5469,0.6198,1.0,1.8294,7.6407,9.88019892189
15653,1396962935537,0.4068,-0.0723,-0.7336,-2.7355,-1.3242,-1.1134,1.2207,1.2207,0.415,1.0,1.2127,3.6621,7.79056334758
15654,1396962935612,0.1986,-0.0675,-1.0583,-2.8673,-1.2629,-1.227,-0.215,-0.215,-0.17,1.0,1.3244,0.645,6.78444024173
15664,1396962936642,0.3136,0.8631,-0.3816,-2.1752,-1.2407,-0.6047,-1.4738,-1.4738,0.0725,1.0,1.5583,4.4214,7.10056559339
15665,1396962936726,-0.4072,0.4379,-0.0826,3.1014,-1.0403,-1.4843,-2.2762,-2.2762,2.8461,1.0,0.9277,6.8286,10.5264443434
15666,1396962936827,-1.1563,-0.9221,-1.4773,2.1729,-0.8226,-1.8453,-1.3016,-1.3016,2.9919,1.0,3.5557,3.9048,10.4439897703
15667,1396962936928,-1.8143,-0.2946,-2.4188,2.2758,-0.8321,-1.6152,2.044,2.044,-4.1566,1.0,4.5277,6.132,12.8239615846
15668,1396962937030,-0.5693,1.0658,-0.2361,-2.4897,-1.1916,-0.7816,3.8929,3.8929,-3.47,1.0,1.8712,11.6787,12.2017745467
15669,1396962937131,0.2315,1.0816,1.7335,-2.0224,-1.2203,-0.5778,-2.4375,-2.4375,3.4003,1.0,3.0466,7.3125,10.7188136302
15670,1396962937236,-1.7216,-0.5767,-0.8381,2.4367,-0.9764,-1.889,-3.1358,-3.1358,4.1523,1.0,3.1364,9.4074,13.3770271827
15671,1396962937332,-2.1185,-0.5054,-2.6265,2.5622,-0.696,-1.487,-1.8931,-1.8931,-3.1117,1.0,5.2504,5.6793,12.2621492579
15672,1396962937436,0.1105,1.1933,1.5165,-2.2037,-0.9843,-0.6435,2.3007,2.3007,-1.4823,1.0,2.8203,6.9021,9.33978354824
15673,1396962937537,0.3909,0.6357,0.2453,-1.7942,-1.0338,-0.3675,0.1479,0.1479,0.6475,1.0,1.2719,0.4437,4.6614951329
15701,1396962940372,-1.1001,-0.2117,-0.5932,-1.971,-0.1071,-0.2772,-0.9066,-0.9066,-6.4253,1.0,1.905,2.7198,10.1749159676
15702,1396962940474,-0.6664,0.8881,-0.1929,-1.9142,0.4695,-0.0652,-0.5376,-0.5376,-4.3183,1.0,1.7474,1.6128,7.96056898861
15703,1396962940576,-0.189,0.8561,0.0158,-1.7425,0.666,0.0042,1.5397,1.5397,-1.0689,1.0,1.0609,4.6191,5.71523183931
15704,1396962940676,-0.358,0.9616,-0.0166,-1.8062,0.7533,0.2199,0.7876,0.7876,-1.2344,1.0,1.3362,2.3628,5.46825321903
15705,1396962940777,-0.6201,0.9844,0.0528,-1.7319,0.7969,0.1106,-1.5474,-1.5474,1.0865,1.0,1.6573,4.6422,6.24725724081
15706,1396962940878,-0.8935,0.5419,-0.4112,-1.8124,0.5258,-0.0877,-0.2253,-0.2253,4.3179,1.0,1.8466,0.6759,7.87851942854
15707,1396962940981,-1.1031,-0.1588,-0.6791,-1.9921,-0.0418,-0.1771,3.7043,3.7043,5.1484,1.0,1.941,11.1129,10.8611221075
15708,1396962941082,-0.7378,-0.5455,-0.1986,-1.5928,-0.6962,0.1466,4.8495,4.8495,5.4931,1.0,1.4819,14.5485,12.1612990101
15709,1396962941183,-0.6026,-0.7291,0.2615,-0.4599,-0.9169,1.0333,2.7521,2.7521,3.8109,1.0,1.5932,8.2563,8.83858998754
15722,1396962942506,-1.112,-0.6625,-0.9542,-1.7744,-0.4181,0.2293,-7.1564,-7.1564,-11.1809,1.0,2.7287,21.4692,19.1110237307
15723,1396962942601,-1.2554,0.8858,-0.2693,-1.3923,0.6759,-0.3394,-1.0922,-1.0922,-6.0377,1.0,2.4105,3.2766,10.1996139704
15724,1396962942703,-0.2657,1.0756,0.0993,-1.353,0.8639,0.0326,3.7228,3.7228,2.5521,1.0,1.4406,11.1684,9.21265815957
15725,1396962942804,-0.242,0.7938,-0.2612,-1.7862,0.7021,0.6839,3.9082,3.9082,-0.6863,1.0,1.297,11.7246,9.61168046188
15726,1396962942905,-0.4644,1.0022,0.0084,-1.6808,0.8379,0.6771,-3.2683,-3.2683,-2.0926,1.0,1.475,9.8049,9.37411184531
15727,1396962943008,-1.0514,0.7663,0.0002,-1.3773,0.7841,0.0804,-2.5897,-2.5897,2.3332,1.0,1.8179,7.7691,7.88527667095
15728,1396962943107,-1.1152,-0.2809,-0.7818,-2.0181,0.1536,-0.0402,2.7483,2.7483,7.5545,1.0,2.1779,8.2449,12.0981983502
15729,1396962943210,-0.6634,-0.6466,-0.5433,-2.1838,-0.5871,0.0192,4.2498,4.2498,4.6386,1.0,1.8533,12.7494,11.4560320675
15730,1396962943311,-0.4088,-1.1246,-0.2593,-2.2397,-1.0439,-0.1831,-0.8027,-0.8027,3.5006,1.0,1.7927,2.4081,8.37113066572
15733,1396962943618,-1.2606,-0.5135,-0.4563,-2.1673,-0.4141,-0.0926,0.4531,0.4531,-7.3876,1.0,2.2304,1.3593,11.5249575161
15734,1396962943716,-0.7327,0.4806,-0.2981,-1.8374,0.2449,0.186,-0.6417,-0.6417,-6.0702,1.0,1.5114,1.9251,9.33153636321
15735,1396962943817,-0.4795,0.7601,0.0617,-1.5506,0.5972,0.1333,0.6272,0.6272,-1.6123,1.0,1.3013,1.8816,5.02210369496
15736,1396962943917,-0.5638,0.836,0.1461,-1.5267,0.7242,0.4539,2.3738,2.3738,-0.6891,1.0,1.5459,7.1214,7.1507334764
15737,1396962944020,-0.8883,0.9032,0.3019,-1.4393,0.7774,0.4511,-2.3617,-2.3617,0.5892,1.0,2.0934,7.0851,7.36162246243
15738,1396962944121,-1.1073,0.2872,0.0804,-1.5911,0.4255,0.2352,-0.5741,-0.5741,6.4341,1.0,1.4749,1.7223,9.883684534
15739,1396962944226,-1.0365,-0.4438,-0.5094,-1.9938,-0.2478,0.2412,2.3747,2.3747,5.5884,1.0,1.9897,7.1241,10.239909652
15740,1396962944328,-0.3864,-0.8439,-0.0919,-1.5824,-0.8631,0.6098,6.3094,6.3094,4.7606,1.0,1.3222,18.9282,14.1013695807
15741,1396962944429,-0.4944,-0.9887,0.6384,-0.2518,-0.9207,1.747,3.9745,3.9745,4.139,1.0,2.1215,11.9235,11.1763264274
15744,1396962944733,-1.1004,-0.4851,0.065,-1.4183,-0.3841,1.605,-10.6907,-10.6907,-6.3822,1.0,1.6505,32.0721,21.0225445313
15745,1396962944836,-0.8762,0.7274,0.0823,-1.542,0.4425,0.377,-9.5729,-9.5729,-5.0117,1.0,1.6859,28.7187,17.9392531192
15746,1396962944935,-0.5284,0.7269,0.3817,-1.1812,0.6384,0.2019,3.7034,3.7034,0.4991,1.0,1.637,11.1102,8.25898890878
15747,1396962945036,-0.6939,0.7637,0.4852,-1.2652,0.7416,0.749,3.2447,3.2447,-0.1509,1.0,1.9428,9.7341,8.48722218944
15748,1396962945138,-0.4651,0.6879,0.2244,-1.3118,0.6081,0.6528,-3.4453,-3.4453,2.8226,1.0,1.3774,10.3359,9.06378219399
15749,1396962945238,-1.0479,-0.0694,-0.6345,-1.8182,0.1009,0.4359,0.694,0.694,4.849,1.0,1.7518,2.082,8.52931848406
15750,1396962945340,-0.653,-0.5313,-0.5245,-2.1587,-0.422,0.3802,2.2852,2.2852,4.7197,1.0,1.7088,6.8556,9.67288776326
15751,1396962945440,-0.2895,-0.9297,-0.4032,-2.1981,-0.8615,0.3793,1.8629,1.8629,2.9834,1.0,1.6224,5.5887,8.47294245712
15828,1396962953243,-1.0894,-0.4298,-0.0583,-1.2887,-0.2763,2.7965,-4.0868,-4.0868,0.5474,1.0,1.5775,12.2604,11.3395423942
15829,1396962953343,-1.0001,0.7958,-0.8069,-2.128,0.2167,2.1941,-6.713,-6.713,-4.2198,1.0,2.6028,20.139,16.4394831756
15830,1396962953443,-0.5395,0.7663,-0.5922,-2.148,0.4094,2.1417,1.582,1.582,0.3201,1.0,1.898,4.746,8.06776127917
15831,1396962953544,-0.8092,0.6135,-1.0009,-2.2089,0.3006,2.463,2.671,2.671,-0.5409,1.0,2.4236,8.013,10.2142237974
15832,1396962953653,-0.7442,0.1938,-0.5376,-2.0253,0.1408,2.4272,-1.2771,-1.2771,2.8334,1.0,1.4756,3.8313,8.89167747231
15833,1396962953747,-0.7583,-0.3086,0.0514,-1.6028,-0.1322,2.004,-5.5968,-5.5968,4.2975,1.0,1.1183,16.7904,13.5657908035
15834,1396962953847,-0.3496,-0.63,-0.1012,-1.858,-0.587,1.0511,-9.9032,-9.9032,5.4771,1.0,1.0808,29.7096,19.2618027674
16875,1396963059310,-1.2988,0.7481,-0.3281,-1.3559,0.7438,1.9308,1.5305,1.5305,-7.516,1.0,2.375,4.5915,13.386287577
16876,1396963059409,-2.0062,1.5777,-0.5545,-2.7517,1.507,2.949,0.5981,0.5981,-7.064,1.0,4.1384,1.7943,16.9339499535
16877,1396963059510,-1.2533,1.3238,-0.1822,1.6145,1.2924,-1.5032,-1.2796,-1.2796,-0.0281,1.0,2.7593,3.8388,8.05199500283
16878,1396963059611,-1.4488,1.3019,-0.2112,1.8358,1.1284,-1.6133,2.5289,2.5289,-3.1728,1.0,2.9619,7.5867,11.3176610497
16879,1396963059712,-2.1025,1.5491,-0.249,1.5054,0.9051,-1.4317,-4.092,-4.092,-0.1842,1.0,3.9006,12.276,12.2554909034
16880,1396963059816,-2.2156,1.0662,0.408,0.5545,0.8995,-0.3494,-4.4992,-4.4992,4.7172,1.0,3.6898,13.4976,12.2165200467
16881,1396963059918,-1.7718,0.6857,0.4963,-0.3104,0.7621,0.4486,-0.6674,-0.6674,4.7693,1.0,2.9538,2.0022,8.34650912777
16882,1396963060016,-0.6145,0.5014,0.5809,-0.7648,0.4218,0.83,-1.2695,-1.2695,4.4045,1.0,1.6968,3.8085,7.75603708093
16883,1396963060118,-0.4881,-0.0358,0.4173,-1.0372,0.0187,1.0272,-0.6639,-0.6639,3.448,1.0,0.9412,1.9917,6.2998119452
16884,1396963060220,-0.0724,-0.2182,0.1697,-1.2225,-0.157,1.1253,1.1061,1.1061,1.3229,1.0,0.4603,3.3183,4.83919947912
16889,1396963060726,-2.0958,1.1897,1.0879,0.7197,0.5685,-0.3378,1.6688,1.6688,-0.0646,1.0,4.3734,5.0064,6.63102834648
16890,1396963060828,-1.9755,0.9599,0.7177,0.5212,0.7511,-0.1874,0.7956,0.7956,4.1871,1.0,3.6531,2.3868,8.10598854772
16891,1396963060934,-1.5158,0.784,0.6302,-0.3701,0.7868,0.4854,-1.4187,-1.4187,4.8697,1.0,2.93,4.2561,8.72831192342
16892,1396963061030,-0.4748,0.4931,0.5622,-0.8033,0.4103,0.808,-1.1706,-1.1706,4.1134,1.0,1.5301,3.5118,7.34144077404
16893,1396963061132,-0.2366,0.0183,0.3327,-1.0822,0.0611,0.9911,-0.1332,-0.1332,3.1006,1.0,0.5876,0.3996,5.64937783602
16894,1396963061233,-0.0957,-0.1158,0.1482,-1.2193,-0.0676,1.0767,0.5369,0.5369,0.4107,1.0,0.3597,1.6107,3.43787291984
16895,1396963061332,-0.1641,-0.0928,0.1725,-1.2142,0.1061,1.1761,1.5146,1.5146,-2.5886,1.0,0.4294,4.5438,6.11182488294
16896,1396963061434,-1.2718,0.6749,0.6821,-0.778,0.5971,0.9097,0.362,0.362,-6.8252,1.0,2.6288,1.086,10.7223540811
16897,1396963061535,-1.6914,0.994,0.8493,0.0617,0.8379,0.1722,-0.6752,-0.6752,-4.8286,1.0,3.5347,2.0256,8.13170815837
16898,1396963061638,-2.3442,1.0529,0.9302,0.6724,0.6253,-0.3002,-0.7248,-0.7248,-2.4311,1.0,4.3273,2.1744,6.96922852358
16899,1396963061739,-2.1429,1.0345,0.7658,0.9589,0.5998,-0.4425,2.3062,2.3062,0.932,1.0,3.9432,6.9186,7.89294337817
16900,1396963061840,-2.1733,0.9413,0.6658,0.7937,0.8103,-0.3729,-1.967,-1.967,3.5218,1.0,3.7804,5.901,8.92499754575
16901,1396963061943,-1.8516,0.7718,0.565,-0.2203,0.6756,0.301,-1.7926,-1.7926,4.2004,1.0,3.1884,5.3778,8.18710197027
16902,1396963062044,-0.567,0.4778,0.5028,-0.7651,0.4449,0.711,0.8751,0.8751,4.2164,1.0,1.5476,2.6253,7.21114598888
16903,1396963062144,-0.3804,-0.0279,0.3142,-1.0931,0.1571,1.0612,0.694,0.694,3.3769,1.0,0.7225,2.082,6.32220577634
16904,1396963062245,0.0507,0.0099,0.0921,-1.2597,0.0453,1.1057,-0.2971,-0.2971,0.3709,1.0,0.1527,0.8913,3.07674735855
16908,1396963062653,-2.4978,1.3157,0.8898,0.6912,0.6974,-0.3264,-2.678,-2.678,-3.5474,1.0,4.7033,8.034,9.86419958406
16909,1396963062752,-2.372,1.001,0.7831,0.9393,0.6453,-0.4094,3.8511,3.8511,0.2906,1.0,4.1561,11.5533,10.1390529887
16910,1396963062853,-2.34,0.9998,0.7294,0.7543,0.7874,-0.3105,-1.583,-1.583,3.7516,1.0,4.0692,4.749,8.86810103439
16911,1396963062955,-1.753,0.8146,0.4954,-0.1425,0.7854,0.2664,-1.6725,-1.6725,4.4067,1.0,3.063,5.0175,8.19114731428
16912,1396963063056,-0.7195,0.5132,0.4649,-0.8082,0.5217,0.8141,0.9772,0.9772,4.9977,1.0,1.6976,2.9316,8.32784490197
16913,1396963063157,-0.3447,-0.0618,0.2392,-1.2136,0.1431,1.121,-0.1049,-0.1049,3.6409,1.0,0.6457,0.3147,6.54571301479
16914,1396963063258,0.2214,-0.1978,-0.1399,-1.3991,-0.0197,1.1531,0.7679,0.7679,0.4658,1.0,0.5591,2.3037,4.08175515774
16919,1396963063765,-2.2791,1.1088,1.0691,1.035,0.6482,-0.4419,0.5133,0.5133,0.7273,1.0,4.457,1.5399,5.90344440527
16920,1396963063868,-2.4156,0.9284,0.607,0.6133,0.8262,-0.2193,-0.31,-0.31,4.1125,1.0,3.951,0.93,8.45270238891
16921,1396963063967,-1.6211,0.8015,0.456,-0.3432,0.8286,0.4477,-0.4344,-0.4344,4.6835,1.0,2.8786,1.3032,8.20814030072
16922,1396963064068,-0.4775,0.5343,0.4179,-0.9474,0.544,0.942,0.3423,0.3423,4.6921,1.0,1.4297,1.0269,7.97993739698
16923,1396963064168,-0.2426,0.0367,0.1471,-1.2639,0.1865,1.1334,-0.3332,-0.3332,2.4747,1.0,0.4264,0.9996,5.38904048391
16924,1396963064273,-0.0176,-0.0396,-0.1684,-1.4595,0.0808,1.1801,1.1735,1.1735,0.8554,1.0,0.2256,3.5205,4.76134656477
16925,1396963064374,-0.4127,-0.0135,0.0972,-1.37,0.224,1.2903,0.3421,0.3421,-4.2076,1.0,0.5234,1.0263,7.54382996226
16926,1396963064474,-1.3669,0.8366,0.7957,-0.7396,0.7171,0.9258,-0.3311,-0.3311,-6.1438,1.0,2.9992,0.9933,10.3333783607
16927,1396963064575,-2.0201,1.0846,0.8081,0.1826,0.833,0.1088,-1.0911,-1.0911,-5.1792,1.0,3.9128,3.2733,8.95966290723
16928,1396963064677,-2.3551,1.094,1.1647,0.7848,0.5468,-0.2339,-0.8241,-0.8241,-1.3842,1.0,4.6138,2.4723,6.22102524384
16929,1396963064777,-2.3745,1.0063,1.087,0.9085,0.6751,-0.2819,2.4618,2.4618,1.3252,1.0,4.4678,7.3854,8.38934748531
16930,1396963064880,-2.3228,1.0371,0.8008,0.4585,0.846,-0.0914,-0.8626,-0.8626,3.3085,1.0,4.1607,2.5878,7.58901599453
16931,1396963064979,-1.3946,0.9302,0.5651,-0.3208,0.7578,0.4028,-1.1397,-1.1397,4.0078,1.0,2.8899,3.4191,7.57020084648
16932,1396963065081,-0.6234,0.4989,0.4469,-0.8877,0.4674,0.8362,0.3186,0.3186,4.4915,1.0,1.5692,0.9558,7.6203557719
17339,1396963106309,-2.0358,-0.0163,-0.3456,0.0917,1.0545,0.2795,4.9145,4.9145,-5.3654,1.0,2.3977,14.7435,12.2709035722
17340,1396963106410,-2.5972,0.282,-0.4384,1.5384,0.7929,-1.0123,-0.1008,-0.1008,-7.0491,1.0,3.3176,0.3024,13.0431347314
